SHOP_ID,DATE,N_TRANS
95,13/01/22,10
83,3/07/21,17
30,22/11/21,8
29,12/02/21,24
45,13/07/22,72
8,29/12/21,28
35,22/04/22,32
17,15/10/22,46
76,14/01/22,58
23,8/01/22,39
49,18/01/21,4
81,29/09/21,14
28,2/06/22,4
88,25/01/21,35
84,13/04/22,19
1,17/01/22,102
8,16/08/22,36
94,13/11/22,38
17,19/01/21,23
3,14/04/22,47
92,26/01/22,47
45,18/03/22,107
92,23/03/22,14
11,21/03/21,85
81,30/11/22,8
59,6/09/21,26
77,19/02/21,28
72,20/07/22,14
11,13/01/22,96
23,23/10/21,91
23,10/03/22,38
99,3/03/21,8
72,25/02/21,30
50,8/08/21,39
18,11/06/22,92
28,19/12/22,21
63,21/06/21,11
81,14/01/22,12
45,18/06/22,78
95,6/06/22,3
29,21/05/22,45
59,10/08/21,39
88,17/06/21,38
29,31/08/22,48
85,30/06/21,116
32,12/05/22,40
96,17/02/21,128
56,11/12/22,13
54,15/11/21,9
84,11/02/21,21
23,23/06/21,44
8,29/10/21,38
35,25/07/21,40
46,29/06/21,27
4,10/05/22,5
54,3/01/22,6
18,28/09/21,70
22,18/04/22,7
5,4/02/21,24
30,3/08/22,33
26,19/04/21,55
66,1/05/21,20
51,12/01/21,40
76,27/07/22,49
83,5/02/21,21
66,30/07/21,16
96,27/07/22,45
99,12/01/21,16
87,6/02/22,2
35,6/02/22,38
97,28/06/21,68
95,1/12/22,15
4,9/04/22,38
51,11/12/22,43
12,3/05/22,66
45,6/12/22,82
7,26/11/21,82
46,23/02/21,32
37,4/07/22,14
1,25/08/22,41
51,26/09/21,48
63,7/09/21,25
32,13/11/22,76
23,30/03/21,37
22,29/03/21,6
65,26/01/22,5
99,3/06/21,8
77,27/06/22,5
36,9/02/22,1
39,9/08/21,5
50,28/11/21,35
50,14/12/22,31
5,1/05/22,39
39,24/01/21,13
42,23/06/21,17
40,26/12/21,76
11,14/12/22,101
26,23/03/22,52
31,19/02/22,4
41,15/06/21,113
76,25/03/21,51
43,2/12/22,7
58,3/03/22,11
95,19/08/22,23
79,8/01/21,53
92,23/06/22,10
82,11/10/21,32
11,10/03/22,77
90,27/10/21,10
91,8/07/22,4
81,24/05/22,16
84,24/11/22,39
4,17/06/21,15
79,14/01/21,40
32,12/02/22,32
50,16/11/21,33
99,26/07/21,29
27,13/12/21,2
28,4/04/21,9
59,13/09/22,61
17,31/07/22,2
17,24/09/22,28
66,23/01/21,19
28,8/09/21,7
3,25/09/22,23
54,15/08/21,6
40,6/04/21,85
48,3/10/21,15
30,29/09/22,23
17,14/05/22,27
45,8/05/22,69
29,21/05/21,14
49,6/04/21,6
53,15/02/21,2
76,10/04/22,20
54,22/12/21,37
59,10/08/22,53
66,12/07/22,5
45,29/07/21,87
87,6/11/21,2
46,13/01/22,33
49,11/03/22,20
73,5/08/22,2
29,19/11/21,13
51,7/08/22,50
45,19/11/22,92
27,30/06/22,13
65,3/07/22,5
95,23/12/22,9
63,12/03/21,10
84,16/05/21,6
62,29/08/22,17
83,5/10/22,4
37,21/09/21,11
51,20/09/21,37
81,26/08/21,8
74,31/10/21,11
92,4/07/22,11
3,24/07/21,25
92,14/07/22,6
83,20/04/21,8
32,17/01/22,46
13,27/04/22,3
59,26/05/22,52
43,21/02/22,1
56,25/05/22,14
58,19/10/22,12
61,7/09/21,1
31,7/04/21,6
56,16/02/21,11
35,14/10/21,34
62,24/01/22,15
72,3/11/22,29
28,10/02/22,10
74,2/03/21,29
88,6/11/22,77
67,28/01/22,2
90,29/04/21,17
17,20/07/21,10
48,9/11/21,11
27,3/11/21,26
76,24/06/22,28
90,8/05/22,16
17,2/07/22,30
58,21/09/22,22
23,28/09/21,28
8,25/03/21,20
39,26/02/21,5
99,26/10/21,13
66,29/07/22,7
37,14/07/21,7
91,30/08/22,9
8,12/01/22,25
44,21/02/22,9
78,29/06/21,13
4,12/03/21,5
30,8/03/22,15
88,28/10/21,54
51,19/07/22,26
92,3/03/21,23
95,14/04/21,6
95,25/11/21,17
94,28/03/21,2
30,10/10/22,7
81,6/11/21,16
29,10/02/22,9
88,18/05/21,42
62,4/10/22,20
90,13/11/22,12
51,22/01/22,30
78,10/10/22,20
90,4/09/22,9
32,25/06/21,38
82,13/12/22,38
78,13/10/21,16
13,25/02/22,2
44,2/02/21,40
78,26/10/22,28
61,8/04/21,1
76,9/05/21,35
46,1/04/22,20
39,17/06/21,6
84,12/03/21,14
44,7/04/21,7
29,6/12/21,5
90,6/02/22,11
88,29/12/21,46
37,22/08/22,19
3,7/04/21,25
76,6/12/22,54
46,3/05/22,23
58,29/09/21,14
83,3/04/21,15
4,12/07/22,13
72,5/05/22,27
58,17/10/21,10
35,26/06/22,26
91,21/03/22,3
51,23/01/22,22
64,30/10/21,5
23,2/11/21,21
5,26/04/22,20
45,6/06/21,60
56,14/11/22,10
74,18/07/21,4
62,8/06/21,19
56,3/04/22,11
95,11/04/21,19
43,13/08/21,2
90,20/04/21,6
87,30/03/22,6
82,15/06/21,30
90,12/06/21,12
78,15/03/21,8
48,28/05/22,28
46,26/02/21,36
84,15/04/21,27
17,18/11/22,13
48,29/05/21,32
17,1/11/22,4
46,20/09/21,19
54,4/12/21,31
37,29/07/21,1
43,2/02/22,2
95,17/06/22,13
58,3/04/22,3
35,24/01/21,22
59,23/09/22,54
4,1/03/22,6
22,24/09/21,2
75,24/12/22,6
65,6/11/22,5
65,15/11/22,5
48,29/01/21,7
65,25/03/22,3
32,4/04/21,8
73,5/06/22,6
49,13/05/21,4
42,28/02/21,4
49,18/01/22,10
64,27/01/22,3
4,18/05/21,5
30,5/01/21,10
82,2/08/21,21
50,9/01/21,18
81,18/04/21,4
5,22/01/22,39
71,4/02/21,7
78,22/01/22,5
39,23/09/21,1
67,10/07/22,1
78,15/01/21,9
17,25/01/21,2
80,30/05/21,2
73,17/09/21,4
43,7/10/22,3
31,19/09/22,18
49,11/12/22,6
73,24/11/21,4
9,7/08/21,2
64,22/02/21,2
65,28/06/22,4
63,15/04/21,9
77,17/02/22,20
4,7/01/21,16
88,27/04/21,45
73,25/10/22,3
49,29/05/22,4
13,27/06/21,15
8,3/02/21,20
64,5/01/22,4
87,25/03/21,2
73,4/01/22,8
94,19/02/21,3
36,12/10/22,5
81,27/12/21,8
24,15/07/21,5
99,10/09/21,16
30,14/05/21,16
4,28/10/22,3
23,10/10/21,17
54,21/01/21,10
58,8/11/21,2
73,28/10/21,2
58,1/08/22,2
23,17/02/21,22
37,31/07/22,6
83,15/03/22,2
33,15/10/22,6
95,31/05/21,8
31,21/01/21,6
28,23/02/22,7
22,15/07/22,8
81,22/07/21,8
83,18/05/21,5
6,13/02/21,1
37,15/04/21,6
37,21/03/21,15
81,5/02/21,6
44,12/10/21,12
91,4/08/22,4
71,6/02/21,9
72,25/07/22,19
72,11/08/21,23
91,25/03/21,7
3,6/01/21,20
13,22/01/21,4
9,30/10/22,2
58,14/04/21,20
65,15/03/21,1
31,3/12/21,1
48,30/06/22,2
54,25/10/21,8
13,18/10/21,2
84,13/03/22,9
90,20/11/22,11
56,8/03/22,3
94,6/12/22,1
56,2/12/22,14
64,28/02/21,3
56,19/02/21,11
67,20/10/22,3
49,9/09/22,8
13,15/06/22,5
74,16/06/22,12
28,22/09/21,6
6,10/04/21,3
42,2/08/21,4
58,6/09/21,4
81,2/10/22,3
42,19/07/21,2
37,23/10/21,6
70,27/04/21,2
7,2/03/22,2
90,9/01/22,6
95,13/02/22,7
87,13/04/22,2
9,26/02/21,2
56,8/02/22,2
13,26/03/21,2
58,26/05/22,4
37,1/03/22,2
92,11/07/22,6
91,19/01/22,5
5,9/01/21,24
61,3/06/22,2
27,17/01/21,5
53,4/03/21,4
54,5/07/21,2
59,28/12/21,7
89,1/11/21,2
81,15/01/21,2
73,7/11/21,4
13,24/02/21,1
83,20/03/21,13
58,13/07/22,7
4,28/07/21,4
36,14/10/22,2
59,30/01/22,3
81,2/10/21,3
80,21/12/21,1
89,21/06/22,5
81,30/08/22,6
31,23/12/21,3
29,19/05/22,9
70,28/04/21,2
89,3/01/21,1
22,18/02/22,4
87,11/12/21,2
73,17/06/22,3
13,8/03/21,2
89,2/08/22,4
9,13/11/22,1
42,9/02/21,6
89,25/04/22,2
92,5/06/22,2
87,20/02/21,3
83,29/11/22,6
13,17/11/22,2
83,11/01/22,4
89,3/04/22,1
61,9/03/21,1
54,5/04/21,3
17,5/05/22,4
65,13/04/21,1
22,7/05/21,3
83,25/11/21,2
39,26/03/21,3
13,19/09/21,2
92,29/12/21,3
91,29/03/22,2
91,28/02/22,2
61,14/08/21,1
27,8/08/21,3
87,10/11/21,1
91,1/05/22,1
59,27/12/22,2
17,31/05/22,2
38,18/09/21,1
22,17/10/21,1
73,18/04/21,2
14,15/01/21,2
81,2/05/22,2
83,21/01/21,2
36,27/10/22,1
87,21/06/22,2
63,14/02/21,1
36,26/03/22,2
43,5/01/21,1
24,30/09/21,3
90,14/06/21,4
58,22/05/22,2
66,10/02/22,3
83,8/09/22,1
22,17/08/22,1
91,9/01/21,1
61,2/10/22,1
42,10/05/21,1
36,29/03/22,1
43,24/09/21,1
70,25/02/21,2
13,3/09/21,1
73,20/09/21,2
9,11/12/21,1
75,30/12/21,1
68,13/07/21,1453
2,16/02/22,465
20,16/08/21,1074
76,18/12/22,46
40,21/09/21,118
20,6/11/22,1083
16,3/06/22,674
20,2/04/21,1701
53,4/12/22,273
85,12/08/21,137
68,15/07/21,1522
57,12/07/22,512
60,12/03/22,167
41,5/03/22,204
86,23/04/21,1836
19,26/11/22,390
60,20/10/21,266
10,14/09/21,288
12,15/12/22,109
57,27/05/22,479
40,10/04/21,341
60,16/12/22,204
10,24/05/21,259
86,22/12/22,2290
20,2/05/22,993
26,28/08/22,221
68,12/09/22,1459
86,2/03/22,1189
68,18/02/21,1478
20,5/09/22,938
57,21/08/22,248
98,25/06/22,414
53,26/12/22,895
99,6/05/21,56
2,31/03/21,890
74,23/08/22,16
10,7/08/21,383
34,22/09/21,229
7,29/04/21,93
60,25/11/21,338
19,18/08/22,100
68,7/09/22,1463
10,5/12/21,322
20,3/04/22,836
35,23/03/22,31
12,10/06/22,61
64,12/06/21,11213
86,25/09/21,1731
34,18/01/21,277
15,27/09/22,1481
21,12/10/21,334
41,3/03/21,185
59,20/09/21,73
57,25/08/22,463
41,15/02/22,194
15,28/04/21,1398
12,22/03/22,77
68,1/03/21,1307
68,18/12/22,1953
20,4/11/22,1393
16,6/10/21,596
68,27/07/21,1487
68,8/06/22,1407
100,23/07/22,1574
86,18/05/22,1696
76,4/08/22,41
10,5/09/22,232
57,18/10/22,547
20,5/06/22,1074
2,12/10/22,682
68,30/12/21,1436
57,7/10/21,288
57,15/11/22,595
34,27/03/22,221
86,9/03/22,1332
20,15/07/22,1245
78,21/05/22,9
57,17/06/22,508
76,18/07/22,56
10,31/08/22,461
79,3/06/21,70
68,1/11/22,1498
2,9/03/21,720
20,17/02/21,1243
20,19/03/21,1477
3,29/04/21,43
2,25/03/21,824
68,5/03/21,1417
2,21/08/22,520
60,17/05/21,222
15,14/12/21,1403
100,23/05/21,2019
15,8/01/22,1294
98,5/12/21,206
19,6/12/22,131
100,23/01/21,2105
20,28/09/22,1277
20,29/12/21,1399
32,16/09/21,26
98,6/09/22,186
21,18/06/22,342
29,6/11/21,46
20,17/06/22,1275
41,12/10/21,118
68,29/05/22,1185
2,2/06/22,611
100,11/08/22,1662
59,8/04/22,65
86,2/11/21,1771
68,19/10/22,1551
20,19/01/22,1268
100,9/12/21,2210
23,10/06/21,19
68,26/03/22,1243
15,9/10/22,1269
16,2/12/21,641
68,9/04/21,1563
34,25/11/21,318
45,13/02/22,53
15,25/04/22,838
34,6/04/22,247
21,16/02/22,552
10,7/12/22,437
2,22/05/22,503
10,9/03/21,293
38,28/01/22,545
38,18/01/21,757
86,1/06/21,1884
2,5/03/21,559
2,7/10/22,633
57,18/05/22,611
41,12/09/21,44
16,2/08/21,592
21,24/10/21,316
98,3/02/22,303
75,2/10/22,9
90,12/05/22,8
68,25/07/22,1237
2,26/12/22,440
1,29/04/21,36
38,6/05/22,350
51,18/09/21,74
67,25/02/22,29
35,8/05/21,45
86,9/12/21,1911
20,14/06/22,1114
20,7/02/21,1064
20,12/11/22,1189
16,28/09/21,654
26,19/08/22,200
68,15/02/21,1193
5,7/07/22,25
16,2/09/22,696
12,4/09/22,82
20,30/07/22,1000
38,2/06/21,328
31,12/10/22,27
60,29/03/22,188
95,11/01/22,9
20,16/12/21,1174
48,12/03/22,48
20,20/10/22,1297
15,5/03/22,1076
45,30/04/21,105
96,30/10/22,100
13,18/07/22,3
10,10/03/22,341
82,22/07/21,27
86,3/03/22,1222
72,19/03/22,34
12,17/02/22,70
100,2/03/21,2041
66,23/04/22,26
62,5/09/22,25
20,19/05/22,1150
35,7/02/22,26
98,18/09/21,604
7,23/07/21,131
34,2/06/21,262
98,11/12/21,650
47,19/12/21,271
19,12/06/21,312
3,5/11/22,56
76,8/09/22,41
2,16/03/21,807
98,12/03/22,429
57,13/09/21,188
76,31/07/21,60
40,29/07/21,98
53,27/02/21,270
35,21/06/21,30
68,31/03/22,1006
16,16/05/22,544
72,16/09/21,30
96,16/10/22,151
16,4/11/22,713
11,16/03/21,71
76,26/01/21,119
21,9/03/21,422
21,4/11/21,409
44,6/03/22,43
1,4/01/21,68
17,27/02/21,44
18,16/09/22,162
59,23/08/22,65
96,15/04/22,285
19,10/12/21,126
34,15/05/21,224
72,31/12/22,31
11,1/10/21,100
38,6/04/22,332
38,16/02/21,265
23,27/04/21,33
34,16/11/22,290
11,22/07/21,103
78,17/10/22,26
59,8/06/21,64
35,19/10/22,31
51,25/04/22,50
70,14/03/21,1
37,24/05/22,17
29,9/09/22,23
76,11/08/21,73
19,7/05/22,405
5,12/02/22,31
4,4/12/21,22
97,14/06/22,101
88,4/08/21,49
23,17/12/21,51
71,6/10/21,14
30,17/03/22,17
59,14/12/21,84
10,7/01/21,259
60,4/03/21,205
12,7/06/22,65
16,11/05/22,704
85,30/04/22,160
5,8/07/21,38
77,5/03/22,24
3,7/08/22,10
88,17/08/22,100
3,27/04/21,14
57,26/06/22,311
41,13/03/22,138
11,15/08/22,65
16,23/05/22,515
53,9/05/22,125
3,17/09/22,32
92,2/11/21,29
98,6/05/22,518
47,12/07/21,130
27,4/03/22,6
96,28/04/22,155
97,10/04/22,83
95,6/05/21,21
13,4/12/22,21
76,15/06/21,61
57,17/10/22,395
47,29/10/21,171
60,16/02/21,195
85,15/01/22,181
19,19/11/22,367
19,22/10/21,129
53,28/10/22,253
34,17/05/21,204
23,17/09/22,37
82,28/05/22,70
40,24/06/22,147
81,5/08/22,8
74,20/04/22,28
18,19/11/22,107
11,3/07/22,74
97,15/05/22,83
96,10/09/21,51
10,4/07/22,272
21,3/08/22,484
59,8/04/21,58
60,25/02/21,262
21,7/08/21,336
35,17/08/22,18
21,9/11/21,416
44,14/03/21,37
53,29/07/21,223
19,2/12/21,91
92,1/03/22,29
54,31/07/21,48
81,11/11/22,18
92,11/04/22,10
23,6/05/22,62
32,22/01/21,64
88,17/11/21,61
88,3/02/22,45
97,15/01/22,113
31,30/05/22,16
74,10/08/22,26
10,2/09/22,313
83,1/04/22,4
76,2/01/22,28
29,26/04/22,14
72,21/10/22,16
7,20/07/21,67
63,21/07/21,19
26,30/04/21,70
23,15/01/22,162
92,12/10/21,24
54,3/04/21,46
26,30/07/21,146
76,6/08/21,72
59,8/11/22,65
53,31/07/22,256
60,6/10/21,245
88,9/06/22,122
29,16/02/22,34
18,28/01/22,96
34,2/03/21,285
53,27/01/22,264
51,20/10/22,47
66,14/07/21,17
11,22/10/22,109
98,3/10/21,185
72,9/01/22,31
41,24/08/22,402
12,11/02/21,75
96,19/02/22,180
65,16/11/22,3
11,7/09/22,84
23,13/11/21,135
34,1/09/21,55
90,18/05/21,8
88,10/10/21,76
71,11/10/21,6
17,11/05/22,11
81,9/06/22,10
87,11/08/21,3
47,2/10/22,226
84,2/04/22,29
51,23/02/22,35
72,3/12/22,17
58,12/04/21,5
19,9/12/21,104
53,29/10/21,19
11,18/07/22,56
41,30/11/21,189
34,15/11/21,269
50,24/02/22,28
60,30/01/21,171
12,5/05/22,83
72,5/03/22,27
92,18/10/21,23
60,20/11/22,135
19,27/09/21,68
45,20/11/22,51
92,28/04/22,17
84,20/08/22,39
73,17/08/22,4
8,18/02/22,51
28,14/07/22,7
11,26/04/21,89
18,23/05/21,65
8,8/01/21,32
8,7/05/22,73
59,14/08/21,41
12,26/03/21,71
82,15/03/22,24
1,6/05/22,101
10,6/09/21,178
78,7/10/21,15
98,18/10/21,152
36,6/11/21,26
57,1/05/21,299
41,26/07/22,168
11,8/11/21,68
95,24/04/21,36
99,11/02/21,18
67,23/09/22,16
82,23/03/22,43
92,7/03/21,10
11,22/10/21,119
58,13/11/21,18
77,21/05/21,37
11,10/01/22,67
5,13/05/21,32
1,7/08/21,73
84,30/04/22,48
26,19/06/21,83
35,6/04/21,33
1,22/04/21,36
88,4/06/21,59
76,20/11/21,52
13,6/05/21,4
51,9/06/22,35
91,6/10/21,12
32,9/10/21,24
11,21/04/22,87
12,21/05/22,89
19,8/03/21,53
26,4/03/21,36
74,20/05/21,30
17,1/08/22,10
46,16/01/22,15
95,17/12/21,18
51,6/01/21,62
30,4/11/22,16
96,25/01/22,93
1,7/09/22,40
29,17/07/21,60
32,6/04/22,43
66,18/12/21,27
56,6/08/22,11
90,15/05/21,31
45,8/07/22,100
63,2/09/21,18
23,20/01/22,24
99,10/07/21,19
50,22/06/21,20
76,29/12/21,47
41,19/06/21,209
23,12/03/21,49
82,29/01/21,47
30,13/08/21,19
45,4/05/22,75
56,23/04/22,24
63,7/04/21,15
72,3/07/22,26
12,31/03/22,78
13,16/01/22,7
49,1/03/22,12
58,25/09/21,41
84,7/12/22,22
11,23/11/21,77
7,27/03/21,149
81,4/01/21,11
85,29/09/21,71
76,16/11/22,58
59,28/01/21,56
11,21/07/21,84
35,9/07/21,54
17,16/03/22,36
50,12/05/22,25
11,9/06/21,79
71,22/02/21,7
32,20/11/22,73
74,11/06/21,30
5,23/12/22,30
72,17/05/22,11
26,8/03/22,9
4,26/02/21,7
35,20/04/21,19
13,20/10/22,9
92,28/09/21,11
35,3/10/22,30
31,12/03/21,6
72,27/05/21,32
78,8/11/22,18
46,11/02/22,21
58,23/04/22,26
94,9/03/22,22
97,18/07/21,57
84,13/04/21,10
76,23/01/21,81
92,16/05/21,6
18,24/12/22,80
23,12/07/22,49
82,28/04/21,36
65,6/03/22,5
78,12/11/21,14
48,18/03/22,13
23,3/11/21,29
25,7/04/21,63
73,24/12/22,18
51,7/01/22,50
71,30/06/21,17
4,26/11/22,22
73,8/10/22,25
51,12/06/21,61
63,21/05/21,5
94,1/12/21,27
40,5/06/22,69
26,7/03/22,28
40,1/08/22,56
81,4/12/22,10
85,18/07/21,71
31,29/10/22,53
41,30/08/21,29
28,3/10/22,8
29,19/03/21,19
49,30/03/21,4
50,18/12/21,40
45,15/12/21,67
51,30/08/21,18
4,16/12/22,13
91,21/05/21,5
3,7/11/22,11
49,2/03/22,8
46,23/09/21,27
88,20/06/21,45
27,9/05/21,4
72,26/06/21,47
84,18/11/22,32
95,27/01/22,8
7,14/09/21,19
72,7/12/22,23
45,9/02/22,68
58,21/01/22,16
59,6/09/22,50
75,6/03/22,12
74,3/02/21,45
89,23/09/21,9
26,11/03/22,19
87,8/05/21,3
94,27/03/21,11
82,24/02/22,30
12,1/09/21,20
89,20/12/22,4
17,23/06/22,9
54,2/07/21,16
9,18/06/22,2
50,19/04/22,23
1,16/05/22,22
97,28/12/21,112
51,16/05/21,39
92,4/06/21,9
35,9/09/22,35
76,10/09/21,85
4,24/04/21,17
83,28/10/22,9
3,22/07/22,45
71,4/07/21,11
65,20/05/21,6
3,3/01/21,17
60,1/01/22,111
48,12/10/22,31
27,1/10/22,22
26,31/03/22,32
28,30/03/21,10
82,31/03/22,44
35,4/04/22,21
62,1/11/22,21
89,15/03/21,11
49,4/08/21,5
8,20/03/22,20
74,6/05/21,24
90,2/12/22,16
28,14/12/21,8
88,25/10/21,87
82,16/12/21,53
46,25/07/21,14
88,27/05/21,24
31,19/06/21,11
30,31/03/22,11
50,14/04/22,32
87,11/01/21,4
58,23/11/22,15
63,19/02/21,4
66,25/06/21,7
66,11/10/22,9
44,4/02/21,31
35,14/07/21,53
8,11/05/21,19
36,7/09/22,3
37,5/04/22,8
51,17/07/22,29
76,29/03/21,78
56,30/10/22,15
66,17/07/21,25
95,19/11/22,16
50,5/06/22,18
95,18/06/22,3
58,9/06/21,11
62,12/03/21,19
72,23/09/21,41
84,12/09/22,11
71,19/09/21,6
39,7/03/21,2
67,4/03/22,27
78,27/08/22,24
30,9/12/21,14
50,2/06/22,22
65,25/09/22,8
66,22/07/21,4
66,1/04/21,4
31,3/04/22,8
81,20/08/21,6
32,10/09/22,38
73,13/03/22,4
7,9/03/22,12
65,20/09/22,4
95,23/09/21,13
31,6/06/22,14
92,29/09/21,14
31,16/08/21,9
4,31/01/22,18
3,21/12/21,23
48,1/09/22,10
89,7/10/21,2
65,27/11/22,6
91,31/10/22,2
90,28/12/21,17
84,14/06/21,6
96,29/08/21,2
58,25/02/21,9
62,10/12/22,13
36,5/08/22,2
95,17/10/21,10
63,23/08/21,23
56,17/02/22,10
1,16/03/22,29
87,11/10/21,4
26,4/01/21,61
28,5/01/22,9
24,26/06/21,9
83,16/03/22,4
87,11/07/22,6
92,3/05/22,19
4,1/01/22,12
17,5/02/22,33
48,4/06/22,32
66,29/07/21,3
81,6/01/22,2
13,17/02/22,4
54,21/02/21,4
22,2/11/21,2
91,28/10/21,7
83,6/06/22,6
28,11/10/21,8
65,28/03/21,5
5,7/03/22,9
91,22/04/21,5
58,7/09/22,10
48,15/01/21,8
3,8/12/21,23
62,22/07/21,19
56,14/11/21,10
77,5/10/22,22
58,31/05/22,3
28,17/07/21,3
46,30/09/21,28
31,27/09/21,5
88,24/02/21,29
4,26/01/21,12
37,11/02/21,7
43,25/04/22,1
75,22/12/21,2
23,12/04/22,11
28,17/02/22,5
62,19/03/22,14
13,23/12/22,5
22,13/01/22,10
37,16/02/22,5
87,3/07/22,1
4,5/03/22,16
3,6/04/21,20
58,2/11/21,4
30,13/12/22,15
78,28/11/21,5
94,24/01/21,5
58,20/11/22,5
23,22/11/21,5
29,18/11/21,8
65,4/08/21,5
39,11/06/21,9
50,4/01/22,14
73,18/11/21,4
90,15/11/21,3
63,18/01/21,5
73,25/06/21,3
78,23/10/22,17
31,1/06/21,8
62,22/11/21,10
13,27/09/21,1
81,20/01/22,8
56,11/03/21,9
92,10/06/22,6
4,8/09/22,8
90,18/04/21,10
44,26/06/21,9
81,30/01/21,8
36,10/04/22,1
43,28/12/22,6
24,25/07/21,2
99,14/10/21,8
27,2/03/21,7
9,19/06/22,3
74,28/07/22,14
13,23/01/22,16
17,18/04/21,9
53,23/09/21,5
38,1/05/21,3
29,3/11/22,11
87,8/09/21,2
71,10/03/21,10
66,16/08/22,8
83,11/06/22,6
91,15/10/21,3
8,23/01/22,16
94,18/09/22,3
28,19/07/21,5
56,29/12/21,13
89,25/11/21,2
81,4/04/22,5
75,28/01/22,3
62,11/06/21,20
4,9/08/22,6
72,7/09/22,16
37,22/01/22,4
31,20/02/21,7
22,4/04/21,8
8,1/11/21,7
90,15/08/21,12
78,19/10/21,10
94,14/03/21,2
87,31/03/22,4
81,1/04/21,8
17,6/05/21,11
73,5/09/21,3
89,1/08/21,2
90,26/11/21,15
83,16/09/22,2
17,14/02/22,3
61,26/07/21,1
33,15/01/22,3
48,10/06/21,3
27,4/10/21,5
28,19/06/22,3
38,9/04/22,3
83,3/12/21,4
13,28/12/22,2
22,11/06/22,3
87,28/04/21,2
24,24/06/21,5
54,3/01/21,2
29,30/06/22,7
66,2/03/21,4
65,19/06/22,7
54,6/03/22,3
42,27/05/21,3
65,16/09/22,6
22,4/10/22,5
22,23/06/22,2
83,11/11/21,2
65,22/02/22,2
73,19/04/22,6
64,9/03/21,2
83,23/03/22,3
65,19/05/22,5
37,25/07/21,6
54,7/06/21,3
38,11/07/21,2
56,2/04/22,7
31,24/02/21,4
13,25/06/21,2
78,22/10/21,9
83,21/07/22,2
49,26/01/22,8
80,20/02/21,2
31,20/03/22,3
91,18/10/21,3
65,6/06/22,4
66,7/04/22,2
84,26/07/21,2
87,3/03/22,3
31,28/07/21,3
5,13/01/21,4
67,31/07/22,5
43,3/01/22,3
83,14/11/22,3
63,6/02/21,4
80,11/11/21,2
95,23/12/21,5
87,7/07/21,2
65,16/06/21,2
65,17/06/22,3
49,11/09/22,2
61,27/07/22,4
64,25/08/22,1
43,2/03/22,2
61,22/06/22,1
95,1/11/21,3
27,12/04/21,1
37,3/08/21,7
64,11/02/21,1
89,6/03/22,2
31,15/01/22,4
73,7/03/21,2
17,13/11/22,3
87,12/09/21,1
13,28/06/21,2
58,17/05/21,2
87,18/06/22,1
39,18/04/21,1
43,5/10/22,2
13,8/06/21,1
61,11/01/22,1
66,14/08/22,2
94,13/07/22,1
22,11/05/21,1
65,16/10/21,2
87,4/09/21,1
75,2/02/21,1
24,8/02/21,1
36,14/04/21,1
26,28/08/21,1
59,29/05/22,1
83,8/07/22,1
65,22/11/21,1
80,17/12/21,1
13,14/06/21,1
75,9/03/21,1
22,27/10/21,1
36,9/10/21,1
34,4/05/22,262
100,17/09/22,1780
16,15/04/21,709
98,22/04/22,474
1,25/10/21,91
20,19/09/22,1073
47,9/10/21,267
68,7/12/21,1358
41,5/07/21,133
88,20/04/22,111
100,19/05/21,2524
96,21/03/21,227
41,6/08/22,243
68,21/05/22,1714
68,23/05/21,1789
57,1/03/21,204
20,8/11/22,1282
19,12/10/21,231
15,19/10/21,1373
50,26/05/21,18
15,13/01/22,1144
58,11/06/22,29
20,28/05/21,1412
68,10/03/21,1446
18,4/02/22,125
53,6/05/22,261
11,30/10/21,118
16,3/07/22,578
57,17/02/21,442
86,10/06/22,1629
100,22/09/21,2268
38,17/01/22,942
20,6/11/21,1095
100,4/06/21,2820
68,9/01/21,1724
2,28/01/22,443
100,15/06/22,1906
2,25/10/22,602
15,14/04/22,1576
59,22/01/21,66
34,8/10/22,284
68,14/10/21,1220
15,8/11/21,1155
51,10/01/21,53
20,24/06/22,1228
16,21/02/21,643
100,28/02/22,1671
2,30/01/21,693
86,17/12/21,1826
60,4/11/21,267
20,23/03/21,1153
12,18/12/22,145
68,24/12/22,3121
82,20/11/21,66
47,9/09/21,219
53,13/05/21,223
20,16/10/22,1082
96,24/04/21,389
100,22/01/21,2389
15,24/11/21,1376
57,31/08/21,281
15,13/08/21,1330
19,12/02/22,287
15,10/03/22,1029
20,9/04/21,1341
10,27/10/21,489
90,5/03/21,18
100,25/05/21,2175
17,9/09/22,14
100,9/09/22,1910
66,12/02/22,28
21,26/09/22,325
40,23/08/22,91
32,1/06/21,71
57,19/07/22,524
86,5/12/22,1811
57,10/11/22,529
60,27/09/21,205
86,25/10/22,1952
57,29/06/21,466
100,17/02/22,1831
2,25/01/22,451
34,13/05/22,284
10,10/07/21,406
18,4/04/21,251
97,5/02/21,106
18,24/01/21,160
22,29/11/22,11
38,12/03/21,332
96,23/05/22,74
15,18/07/22,999
60,20/03/21,198
47,1/12/22,152
38,13/12/21,581
57,19/03/22,377
16,6/04/22,634
68,31/05/22,1350
85,25/02/21,154
20,26/07/21,1071
19,2/07/21,140
16,1/10/21,558
35,11/12/22,25
85,2/04/22,203
15,4/01/22,1460
97,13/07/21,96
21,17/09/22,368
20,16/04/22,1257
60,27/01/21,263
60,26/02/22,165
15,4/09/21,1378
34,18/04/21,261
86,3/01/22,1645
